ja,it,da,tr,no,en,sr,sv,nl,de,fr,ca,ko,fi,total,date
132887.0,94603.0,8394.0,43772.0,10396.0,1636802.0,5530.0,25445.0,43314.0,266526.0,181209.0,8226.0,10111.0,16150.0,2483365.0,2015-12-13
156870.0,107578.0,13208.0,41259.0,16700.0,1965894.0,5688.0,36179.0,47537.0,288524.0,192513.0,10855.0,10731.0,22253.0,2915789.0,2015-12-14
155375.0,95292.0,12725.0,40221.0,13466.0,1840210.0,5047.0,30079.0,42239.0,255325.0,182893.0,10228.0,9373.0,17286.0,2709759.0,2015-12-15
149709.0,93779.0,13145.0,39841.0,11975.0,1672134.0,5412.0,29525.0,40579.0,256920.0,182517.0,10101.0,10031.0,15445.0,2531113.0,2015-12-16
152553.0,87780.0,9552.0,39684.0,10438.0,1647271.0,4694.0,23898.0,33464.0,224268.0,157432.0,8373.0,8480.0,14212.0,2422099.0,2015-12-17
141045.0,75139.0,5498.0,27388.0,7441.0,1312045.0,3700.0,18829.0,29850.0,184458.0,126088.0,5389.0,7145.0,11068.0,1955083.0,2015-12-18
120047.0,64019.0,6357.0,36154.0,9525.0,1092083.0,3802.0,17960.0,24764.0,161793.0,108180.0,3250.0,7628.0,9296.0,1664858.0,2015-12-19
120060.0,77836.0,6040.0,45493.0,8908.0,1173524.0,4348.0,19626.0,30746.0,215847.0,119294.0,5012.0,6507.0,10443.0,1843684.0,2015-12-20
148530.0,79613.0,5231.0,41512.0,7819.0,1280662.0,4820.0,19488.0,35326.0,195947.0,140531.0,5366.0,10013.0,10198.0,1985056.0,2015-12-21
134644.0,66304.0,4551.0,41127.0,7605.0,1266179.0,4932.0,17212.0,31661.0,174472.0,138549.0,3034.0,13501.0,10478.0,1914249.0,2015-12-22
122729.0,55256.0,4015.0,42280.0,6823.0,1159736.0,4422.0,15242.0,29576.0,148916.0,119277.0,2922.0,6700.0,9836.0,1727730.0,2015-12-23
121923.0,50136.0,4474.0,41142.0,7682.0,1097836.0,5321.0,16617.0,26196.0,134870.0,112847.0,2591.0,6135.0,9733.0,1637503.0,2015-12-24
123286.0,53527.0,5489.0,28182.0,15822.0,1036124.0,3988.0,25801.0,29083.0,184062.0,102559.0,2110.0,5993.0,13544.0,1629570.0,2015-12-25
111130.0,74909.0,5601.0,35552.0,11672.0,1162596.0,3128.0,23594.0,32068.0,183075.0,125042.0,2204.0,6326.0,13397.0,1790294.0,2015-12-26
123021.0,83242.0,5233.0,43245.0,11698.0,1269719.0,3749.0,23505.0,38503.0,210773.0,337047.0,3047.0,6709.0,14472.0,2173963.0,2015-12-27
118649.0,89913.0,4288.0,40423.0,8422.0,1378724.0,3478.0,21208.0,33806.0,190088.0,402416.0,3862.0,6408.0,13758.0,2315443.0,2015-12-28
114109.0,84914.0,4743.0,40734.0,9229.0,1441347.0,2937.0,21186.0,32234.0,190189.0,153017.0,4344.0,5687.0,12794.0,2117464.0,2015-12-29
116175.0,82063.0,4978.0,38675.0,10159.0,1436445.0,2307.0,23337.0,32331.0,205338.0,145675.0,3987.0,5608.0,12192.0,2119270.0,2015-12-30
99824.0,58235.0,3318.0,24264.0,8725.0,1161954.0,1575.0,18797.0,26603.0,151980.0,124339.0,2655.0,5998.0,10247.0,1698514.0,2015-12-31
99305.0,64091.0,4575.0,31180.0,8257.0,1129714.0,1802.0,20614.0,27490.0,196942.0,127345.0,2540.0,6497.0,11119.0,1731471.0,2016-01-01
120750.0,99813.0,7543.0,37261.0,8721.0,1349513.0,2961.0,24076.0,37016.0,255243.0,176637.0,4782.0,8183.0,12359.0,2144858.0,2016-01-02
134791.0,102581.0,8677.0,45361.0,7924.0,1445782.0,2919.0,24514.0,42264.0,257294.0,184725.0,4403.0,6125.0,14313.0,2281673.0,2016-01-03
150592.0,117889.0,13296.0,41487.0,11199.0,1635946.0,3663.0,22038.0,58512.0,251057.0,188918.0,6029.0,6573.0,14224.0,2521423.0,2016-01-04
161296.0,108598.0,13988.0,41858.0,14277.0,1735192.0,3127.0,21742.0,55815.0,247110.0,199554.0,4290.0,7156.0,14892.0,2628895.0,2016-01-05
175443.0,108247.0,16766.0,40795.0,15432.0,1807362.0,2905.0,26133.0,56232.0,261814.0,206187.0,3698.0,8158.0,14458.0,2743630.0,2016-01-06
169879.0,114553.0,13785.0,42591.0,16288.0,1833607.0,3031.0,27220.0,54676.0,260613.0,214571.0,6813.0,8013.0,21862.0,2787502.0,2016-01-07
156236.0,103493.0,12219.0,27122.0,13206.0,1656211.0,3394.0,29420.0,46031.0,241291.0,167930.0,5858.0,8443.0,17679.0,2488533.0,2016-01-08
124291.0,93770.0,6210.0,30436.0,7670.0,1378186.0,3107.0,22689.0,40337.0,219107.0,166485.0,5223.0,6835.0,13468.0,2117814.0,2016-01-09
125432.0,120237.0,13701.0,45183.0,9239.0,1537451.0,3944.0,25386.0,49589.0,287214.0,199821.0,8136.0,13047.0,14790.0,2453170.0,2016-01-10
161072.0,118991.0,14223.0,38543.0,15367.0,1794914.0,4209.0,30601.0,56667.0,290395.0,201829.0,10638.0,7717.0,18907.0,2764073.0,2016-01-11
192997.0,124954.0,14113.0,35158.0,16642.0,1766512.0,4541.0,33015.0,63055.0,294250.0,205312.0,11918.0,7871.0,19495.0,2789833.0,2016-01-12
175334.0,116916.0,13639.0,35100.0,15343.0,1903220.0,3977.0,36125.0,66558.0,292493.0,206644.0,11987.0,8963.0,19720.0,2906019.0,2016-01-13
182451.0,119587.0,14511.0,33704.0,16558.0,1861057.0,4071.0,36131.0,57414.0,285544.0,212311.0,12221.0,8181.0,19730.0,2863471.0,2016-01-14
144302.0,102596.0,11738.0,25260.0,12199.0,1713217.0,3516.0,30026.0,45250.0,243067.0,172294.0,9506.0,11991.0,18213.0,2543175.0,2016-01-15
137113.0,93903.0,7291.0,25607.0,6882.0,1491591.0,3668.0,21898.0,38893.0,225320.0,149165.0,6208.0,9334.0,12256.0,2229129.0,2016-01-16
164498.0,127712.0,9434.0,30823.0,8811.0,1540290.0,4890.0,28242.0,46761.0,281252.0,189412.0,10204.0,10409.0,17892.0,2470630.0,2016-01-17
175540.0,125792.0,14472.0,29096.0,15554.0,1783942.0,4737.0,35651.0,55948.0,285693.0,200821.0,13525.0,11353.0,21310.0,2773434.0,2016-01-18
172863.0,121610.0,14343.0,28367.0,17092.0,1934932.0,4687.0,39085.0,51939.0,289551.0,197901.0,11608.0,11568.0,21593.0,2917139.0,2016-01-19
168429.0,129119.0,13845.0,26410.0,16218.0,1883160.0,4316.0,39216.0,57307.0,278520.0,201390.0,11094.0,10709.0,22747.0,2862480.0,2016-01-20
170872.0,133601.0,15060.0,25182.0,15609.0,1916531.0,5027.0,37937.0,54170.0,271441.0,192392.0,11163.0,9448.0,21341.0,2879774.0,2016-01-21
156499.0,108052.0,13573.0,20918.0,12646.0,1768974.0,3865.0,31885.0,45307.0,241461.0,168091.0,7880.0,19298.0,17452.0,2615901.0,2016-01-22
148076.0,99892.0,6779.0,22286.0,7734.0,1501425.0,4055.0,24113.0,36537.0,220746.0,150607.0,9069.0,15882.0,13545.0,2260746.0,2016-01-23
213309.0,109375.0,8933.0,23587.0,11126.0,1742359.0,5600.0,32997.0,48975.0,279401.0,184620.0,10215.0,13956.0,17879.0,2702332.0,2016-01-24
184463.0,120297.0,15812.0,24165.0,17384.0,1997286.0,4824.0,37783.0,53878.0,287334.0,190617.0,12380.0,12735.0,23503.0,2982461.0,2016-01-25
178438.0,114209.0,14919.0,24678.0,16828.0,1948389.0,4256.0,36991.0,52586.0,274471.0,223369.0,12115.0,11617.0,21410.0,2934276.0,2016-01-26
169475.0,111490.0,14342.0,23911.0,17665.0,1884350.0,4469.0,35772.0,53046.0,269328.0,203247.0,12641.0,11090.0,21635.0,2832461.0,2016-01-27
167719.0,108892.0,16013.0,23840.0,18347.0,1839816.0,4051.0,36714.0,52005.0,249792.0,185569.0,10369.0,9825.0,20238.0,2743190.0,2016-01-28
168398.0,96250.0,12056.0,21883.0,20738.0,1699334.0,3194.0,32121.0,44463.0,209761.0,161017.0,6337.0,10349.0,16513.0,2502414.0,2016-01-29
139635.0,90871.0,5547.0,21188.0,9205.0,1376565.0,3012.0,24257.0,38403.0,196505.0,144989.0,4843.0,8841.0,12662.0,2076523.0,2016-01-30
173651.0,102064.0,8114.0,21425.0,9811.0,1637320.0,3900.0,30315.0,45707.0,258583.0,182990.0,8528.0,13323.0,16870.0,2512601.0,2016-01-31
165533.0,123366.0,15096.0,22323.0,17525.0,1922844.0,4233.0,36061.0,54416.0,300351.0,196433.0,10197.0,8606.0,19903.0,2896887.0,2016-02-01
157303.0,120170.0,14945.0,23143.0,17003.0,1904782.0,4463.0,37978.0,50243.0,271971.0,191230.0,10775.0,9201.0,19737.0,2832944.0,2016-02-02
152501.0,120497.0,15006.0,23005.0,17685.0,1862513.0,4760.0,37703.0,52484.0,290031.0,205251.0,11550.0,8523.0,19895.0,2821404.0,2016-02-03
156520.0,110807.0,13730.0,25021.0,15526.0,1797511.0,4560.0,36246.0,47207.0,255227.0,187415.0,8755.0,7772.0,18795.0,2685092.0,2016-02-04
225276.0,94985.0,10612.0,23747.0,11570.0,1600805.0,4102.0,29701.0,39002.0,223656.0,152612.0,5466.0,8121.0,15187.0,2444842.0,2016-02-05
158026.0,85735.0,5422.0,24703.0,6967.0,1307830.0,3470.0,21615.0,29820.0,195874.0,139030.0,4639.0,9076.0,10415.0,2002622.0,2016-02-06
157899.0,99038.0,8138.0,24727.0,10109.0,1527826.0,4651.0,27065.0,39918.0,256900.0,167319.0,6213.0,8574.0,14874.0,2353251.0,2016-02-07
178939.0,114878.0,13449.0,29642.0,16772.0,1786458.0,4889.0,35674.0,50709.0,328043.0,184513.0,9342.0,7552.0,17854.0,2778714.0,2016-02-08
158009.0,109839.0,13434.0,30562.0,15621.0,1853018.0,4585.0,35284.0,46882.0,267735.0,188429.0,9991.0,8799.0,18579.0,2760767.0,2016-02-09
148164.0,113099.0,13243.0,46147.0,15282.0,1803692.0,5276.0,36560.0,42749.0,261313.0,180801.0,10472.0,9559.0,18346.0,2704703.0,2016-02-10
133627.0,106552.0,12319.0,33687.0,14939.0,1754644.0,4206.0,33619.0,41117.0,247806.0,168478.0,9222.0,8965.0,17323.0,2586504.0,2016-02-11
141502.0,97778.0,9445.0,26784.0,11087.0,1624102.0,3498.0,27449.0,36945.0,206412.0,147450.0,6354.0,8722.0,14433.0,2361961.0,2016-02-12
140288.0,81754.0,5276.0,32460.0,6799.0,1284390.0,3628.0,19740.0,33044.0,191423.0,136950.0,4792.0,8467.0,10927.0,1959938.0,2016-02-13
149776.0,102158.0,6743.0,34143.0,9389.0,1421475.0,3372.0,28747.0,47059.0,275764.0,155487.0,7393.0,9266.0,14194.0,2264966.0,2016-02-14
166499.0,120991.0,7099.0,36642.0,15092.0,1757632.0,4198.0,32319.0,53526.0,288528.0,175362.0,10645.0,8546.0,18662.0,2695741.0,2016-02-15
182218.0,124930.0,7272.0,35569.0,15181.0,1862965.0,4717.0,33530.0,50435.0,266657.0,173645.0,11005.0,9438.0,18488.0,2796050.0,2016-02-16
168490.0,119238.0,7315.0,34745.0,15170.0,1902181.0,4898.0,34620.0,49277.0,266889.0,173951.0,11382.0,8326.0,18863.0,2815345.0,2016-02-17
167033.0,116517.0,6808.0,34541.0,14101.0,1785297.0,5201.0,32964.0,48703.0,256910.0,179262.0,10312.0,9012.0,16766.0,2683427.0,2016-02-18
148793.0,107977.0,6228.0,28668.0,10792.0,1614511.0,4596.0,28653.0,38941.0,216261.0,162368.0,6744.0,10064.0,13193.0,2397789.0,2016-02-19
137106.0,95089.0,8679.0,32196.0,8251.0,1325693.0,4321.0,22525.0,37272.0,201781.0,142350.0,5501.0,7562.0,11479.0,2039805.0,2016-02-20
139567.0,112087.0,8770.0,39768.0,9354.0,1603905.0,5271.0,26737.0,49084.0,259051.0,160471.0,8474.0,8242.0,13736.0,2444517.0,2016-02-21
155791.0,133838.0,12346.0,37723.0,10635.0,2133679.0,5023.0,29218.0,48654.0,278469.0,181194.0,10937.0,8289.0,16223.0,3062019.0,2016-02-22
158793.0,126015.0,12963.0,37971.0,10466.0,1912512.0,5414.0,29706.0,46218.0,276232.0,183199.0,11042.0,8513.0,15109.0,2834153.0,2016-02-23
155878.0,120639.0,12814.0,40377.0,11231.0,1878456.0,5952.0,30386.0,46251.0,262468.0,190330.0,11276.0,8321.0,15598.0,2789977.0,2016-02-24
153278.0,115142.0,12313.0,37620.0,10890.0,1849458.0,5081.0,27790.0,47122.0,282568.0,174413.0,10531.0,7776.0,14831.0,2748813.0,2016-02-25
137606.0,101701.0,10194.0,29294.0,8865.0,1587525.0,4028.0,25737.0,39192.0,217964.0,150658.0,6983.0,7737.0,12680.0,2340164.0,2016-02-26
126760.0,94925.0,6555.0,35430.0,8105.0,1365508.0,3624.0,20665.0,29626.0,193579.0,136757.0,6289.0,9319.0,10770.0,2047912.0,2016-02-27
139322.0,112166.0,8917.0,40013.0,8677.0,1571516.0,5556.0,23403.0,38860.0,252597.0,171401.0,8895.0,10182.0,13292.0,2404797.0,2016-02-28
145393.0,115650.0,13758.0,42681.0,14815.0,1877220.0,5156.0,28307.0,45005.0,253414.0,176305.0,11270.0,8600.0,15409.0,2752983.0,2016-02-29
146953.0,112686.0,13801.0,43327.0,16102.0,1857756.0,5331.0,29082.0,46340.0,253234.0,177909.0,10185.0,8337.0,16481.0,2737524.0,2016-03-01
186579.0,116758.0,14505.0,43993.0,16440.0,1865354.0,5438.0,33574.0,49583.0,259395.0,192549.0,10655.0,8190.0,17696.0,2820709.0,2016-03-02
157208.0,119802.0,12861.0,42705.0,15495.0,1830261.0,5646.0,29671.0,45824.0,242564.0,181967.0,10144.0,8825.0,16193.0,2719166.0,2016-03-03
142313.0,100174.0,11934.0,32935.0,11553.0,1635618.0,4152.0,25841.0,40663.0,215060.0,160983.0,7047.0,7815.0,13860.0,2409948.0,2016-03-04
132481.0,121342.0,5528.0,40422.0,7598.0,1277387.0,3858.0,19925.0,30653.0,185457.0,140981.0,5238.0,10181.0,11159.0,1992210.0,2016-03-05
147302.0,117633.0,13578.0,43013.0,10938.0,1438577.0,5719.0,24405.0,43548.0,263595.0,170716.0,8255.0,12908.0,14819.0,2315006.0,2016-03-06
159454.0,124856.0,13633.0,76805.0,19322.0,1807043.0,5163.0,32813.0,49803.0,265203.0,195165.0,10645.0,10092.0,24396.0,2794393.0,2016-03-07
150255.0,107318.0,13843.0,47406.0,18597.0,1777810.0,4561.0,33610.0,49004.0,262530.0,181260.0,10735.0,11431.0,17641.0,2686001.0,2016-03-08
156761.0,112629.0,13029.0,46217.0,16091.0,1749487.0,5287.0,33777.0,46895.0,248441.0,190709.0,9733.0,9928.0,17916.0,2656900.0,2016-03-09
180980.0,107174.0,12116.0,43943.0,16180.0,1725357.0,5518.0,33532.0,47626.0,251013.0,175283.0,11372.0,9203.0,17420.0,2636717.0,2016-03-10
230303.0,98839.0,11535.0,32811.0,11776.0,1571411.0,4243.0,28011.0,38745.0,217335.0,155513.0,6691.0,8844.0,15245.0,2431302.0,2016-03-11
129831.0,113496.0,5535.0,36495.0,7970.0,1245282.0,4530.0,20045.0,27564.0,175050.0,127778.0,4380.0,9329.0,12195.0,1919480.0,2016-03-12
127386.0,104641.0,6359.0,42053.0,9008.0,1409547.0,5441.0,26458.0,39178.0,227061.0,163424.0,6346.0,14460.0,15584.0,2196946.0,2016-03-13
138234.0,112100.0,12375.0,41052.0,15039.0,1754230.0,5583.0,35652.0,46682.0,245008.0,179825.0,9979.0,11247.0,20604.0,2627610.0,2016-03-14
132809.0,111921.0,12134.0,38788.0,15300.0,1788632.0,6179.0,34007.0,46974.0,248563.0,176268.0,9134.0,12959.0,21704.0,2655372.0,2016-03-15
128010.0,111070.0,11259.0,38756.0,14771.0,1729915.0,6163.0,34123.0,45072.0,234048.0,182669.0,8927.0,11188.0,19579.0,2575550.0,2016-03-16
130924.0,102132.0,10920.0,36478.0,14477.0,1675722.0,5521.0,32232.0,43837.0,209600.0,168530.0,8519.0,11019.0,18349.0,2468260.0,2016-03-17
130564.0,88697.0,8425.0,26187.0,9851.0,1505696.0,4071.0,28166.0,36105.0,177682.0,143873.0,4790.0,9575.0,15850.0,2189532.0,2016-03-18
108874.0,75470.0,6174.0,34914.0,8547.0,1223781.0,3992.0,26581.0,28342.0,162248.0,128788.0,3133.0,9567.0,16468.0,1836879.0,2016-03-19
115515.0,87246.0,6388.0,42623.0,10174.0,1361538.0,6195.0,31068.0,42217.0,200227.0,164949.0,3978.0,13596.0,22671.0,2108385.0,2016-03-20
122525.0,106629.0,5978.0,41657.0,8506.0,1650862.0,6986.0,33132.0,47848.0,227812.0,179996.0,5444.0,12284.0,21117.0,2470776.0,2016-03-21
126904.0,96275.0,5679.0,41057.0,12293.0,1649003.0,6404.0,31746.0,42690.0,193572.0,177207.0,4691.0,11994.0,19101.0,2418616.0,2016-03-22
133184.0,80192.0,5104.0,40456.0,7839.0,1508650.0,6027.0,28581.0,38159.0,200653.0,177747.0,4291.0,11433.0,18750.0,2261066.0,2016-03-23
115562.0,76660.0,5744.0,40486.0,8678.0,1453391.0,5189.0,22826.0,32436.0,180173.0,181621.0,3811.0,11899.0,14721.0,2153197.0,2016-03-24
103566.0,74999.0,5711.0,30105.0,10126.0,1194892.0,4062.0,20703.0,26374.0,189134.0,133895.0,3372.0,8816.0,13164.0,1818919.0,2016-03-25
99340.0,69937.0,5330.0,37169.0,9273.0,1102808.0,4588.0,19330.0,23321.0,146958.0,115033.0,3689.0,11045.0,11830.0,1659651.0,2016-03-26
104593.0,63779.0,6802.0,40987.0,10119.0,1207162.0,6021.0,22109.0,35017.0,176628.0,133268.0,6642.0,14397.0,13924.0,1841448.0,2016-03-27
115447.0,92274.0,7892.0,44484.0,9794.0,1608624.0,6825.0,22051.0,42270.0,216228.0,183493.0,6940.0,12903.0,15754.0,2384979.0,2016-03-28
119199.0,118202.0,12997.0,45433.0,12980.0,1676371.0,9533.0,22612.0,41503.0,216569.0,172474.0,8935.0,13752.0,20402.0,2490962.0,2016-03-29
108792.0,110727.0,12769.0,44828.0,17591.0,1637234.0,6007.0,23719.0,39278.0,212448.0,170213.0,9249.0,12442.0,19825.0,2425122.0,2016-03-30
105910.0,110855.0,12755.0,43659.0,17225.0,1662389.0,5250.0,24510.0,41423.0,208502.0,165058.0,9127.0,11709.0,18273.0,2436645.0,2016-03-31
142498.0,108952.0,11063.0,32495.0,12455.0,1550364.0,3982.0,22189.0,33082.0,197313.0,139084.0,7399.0,10001.0,17368.0,2288245.0,2016-04-01
115224.0,81391.0,4747.0,35525.0,8293.0,1228677.0,4180.0,20551.0,28161.0,179607.0,118956.0,5139.0,11485.0,12244.0,1854180.0,2016-04-02
124026.0,94119.0,7351.0,44771.0,11244.0,1555997.0,5120.0,26368.0,32109.0,244720.0,146677.0,7707.0,15167.0,16750.0,2332126.0,2016-04-03
132371.0,110998.0,13111.0,48216.0,16801.0,1857901.0,5354.0,32033.0,43216.0,233582.0,163289.0,10695.0,13329.0,19797.0,2700693.0,2016-04-04
137134.0,113499.0,13010.0,50057.0,16532.0,1773373.0,5534.0,34429.0,41128.0,243777.0,160857.0,10429.0,12716.0,19938.0,2632413.0,2016-04-05
119585.0,115115.0,13267.0,48533.0,17556.0,1756345.0,5976.0,35769.0,42047.0,238360.0,166823.0,11667.0,12725.0,19052.0,2602820.0,2016-04-06
122329.0,108269.0,13447.0,45835.0,18178.0,1665655.0,5609.0,33815.0,44954.0,232801.0,159961.0,10496.0,13992.0,19383.0,2494724.0,2016-04-07
107422.0,99220.0,11509.0,34427.0,12786.0,1485903.0,4272.0,27970.0,36141.0,196829.0,143273.0,7284.0,10693.0,15531.0,2193260.0,2016-04-08
108916.0,83811.0,5760.0,42525.0,8470.0,1275739.0,4684.0,20175.0,30707.0,171340.0,129856.0,5180.0,12630.0,12924.0,1912717.0,2016-04-09
124996.0,95754.0,7374.0,51817.0,9501.0,1459711.0,6013.0,25726.0,41553.0,236972.0,140343.0,8183.0,15820.0,14688.0,2238451.0,2016-04-10
128119.0,116233.0,13181.0,52906.0,15763.0,1814548.0,6128.0,34570.0,46687.0,244093.0,162211.0,11602.0,14185.0,17724.0,2677950.0,2016-04-11
129754.0,112905.0,13798.0,56867.0,16127.0,1771363.0,5619.0,34017.0,46749.0,247975.0,162269.0,9158.0,11303.0,18434.0,2636338.0,2016-04-12
133574.0,118553.0,13035.0,52190.0,16684.0,1773577.0,5680.0,36063.0,46661.0,242111.0,170694.0,9377.0,14176.0,17979.0,2650354.0,2016-04-13
488221.0,109183.0,13597.0,55674.0,18340.0,1705792.0,6450.0,36522.0,46643.0,231332.0,161545.0,9021.0,13646.0,18522.0,2914488.0,2016-04-14
485757.0,92958.0,11154.0,35320.0,13827.0,1557193.0,4457.0,31446.0,39757.0,203370.0,143830.0,5735.0,21252.0,15698.0,2661754.0,2016-04-15
625799.0,82516.0,5536.0,37542.0,8525.0,1319070.0,4095.0,28853.0,32646.0,179453.0,138232.0,4443.0,21159.0,11521.0,2499390.0,2016-04-16
392894.0,104334.0,8159.0,53122.0,12219.0,1707171.0,5404.0,31573.0,46711.0,268140.0,173679.0,7315.0,28111.0,18116.0,2856948.0,2016-04-17
374957.0,120233.0,13739.0,50681.0,16731.0,2030578.0,5754.0,37000.0,49701.0,289210.0,192825.0,10183.0,19749.0,24607.0,3235948.0,2016-04-18
298853.0,109770.0,13463.0,49525.0,17723.0,1994194.0,6449.0,35144.0,46082.0,275896.0,181858.0,9144.0,16534.0,20855.0,3075490.0,2016-04-19
256616.0,115005.0,12388.0,46581.0,15553.0,1883182.0,5750.0,32925.0,42797.0,256583.0,176584.0,8668.0,17794.0,18839.0,2889265.0,2016-04-20
243948.0,115224.0,12245.0,67994.0,17014.0,1832487.0,5014.0,35685.0,43856.0,230685.0,178264.0,8204.0,16067.0,20163.0,2826850.0,2016-04-21
197273.0,260707.0,22608.0,248564.0,26215.0,1979560.0,5806.0,69292.0,58590.0,225136.0,219708.0,7088.0,17193.0,40339.0,3378079.0,2016-04-22
172631.0,87733.0,8386.0,36952.0,9355.0,1365271.0,3630.0,23938.0,29200.0,184786.0,143752.0,3726.0,13729.0,12625.0,2095714.0,2016-04-23
187704.0,87063.0,8185.0,46593.0,12605.0,1530974.0,5594.0,29421.0,36234.0,259779.0,171817.0,6569.0,15067.0,15884.0,2413489.0,2016-04-24
183851.0,103601.0,14119.0,49237.0,16382.0,1880121.0,5524.0,35751.0,44588.0,321650.0,187301.0,9525.0,13393.0,20703.0,2885746.0,2016-04-25
174256.0,112787.0,14160.0,44408.0,16348.0,1882299.0,5124.0,35125.0,39217.0,278255.0,187040.0,9589.0,15132.0,21976.0,2835716.0,2016-04-26
172683.0,113717.0,13617.0,44504.0,17002.0,1924919.0,4335.0,34941.0,33941.0,271089.0,185233.0,9214.0,13099.0,20929.0,2859223.0,2016-04-27
172544.0,102983.0,12480.0,46621.0,15501.0,1791319.0,3018.0,34333.0,37465.0,241668.0,193685.0,8702.0,12593.0,18897.0,2691809.0,2016-04-28
152871.0,88042.0,10516.0,30115.0,12989.0,1549015.0,3008.0,28860.0,32382.0,189542.0,156336.0,5972.0,9623.0,13325.0,2282596.0,2016-04-29
144117.0,81667.0,5144.0,33887.0,7722.0,1222640.0,2510.0,18413.0,27672.0,154876.0,139498.0,4818.0,9344.0,9587.0,1861895.0,2016-04-30
153694.0,104017.0,6623.0,45879.0,10252.0,1436770.0,2715.0,23914.0,30198.0,209500.0,173119.0,6501.0,12319.0,12144.0,2227645.0,2016-05-01
162987.0,108522.0,11871.0,53576.0,15567.0,1803258.0,4359.0,34991.0,38218.0,234956.0,180340.0,9638.0,12384.0,18501.0,2689168.0,2016-05-02
147992.0,105760.0,11590.0,54874.0,16104.0,1816216.0,5745.0,34631.0,36050.0,234899.0,171834.0,9792.0,12964.0,17842.0,2676293.0,2016-05-03
157147.0,105510.0,9927.0,52846.0,11273.0,1785823.0,5453.0,27191.0,29544.0,190559.0,151410.0,10218.0,8895.0,15916.0,2561712.0,2016-05-04
164893.0,108213.0,5220.0,48800.0,8752.0,1761153.0,5098.0,19983.0,26624.0,158444.0,142312.0,14714.0,7748.0,12069.0,2484023.0,2016-05-05
203200.0,109278.0,5296.0,31501.0,8488.0,1644802.0,3479.0,18772.0,27988.0,164609.0,138014.0,7811.0,8772.0,13497.0,2385507.0,2016-05-06
158392.0,79978.0,5227.0,35502.0,7315.0,1346344.0,3325.0,19247.0,25640.0,145284.0,130000.0,5008.0,8712.0,11036.0,1981010.0,2016-05-07
158275.0,89676.0,23894.0,39874.0,9480.0,1465778.0,4627.0,23603.0,32049.0,194417.0,167895.0,6398.0,12537.0,12938.0,2241441.0,2016-05-08
177530.0,111662.0,13464.0,48937.0,14010.0,1952682.0,5373.0,32840.0,47246.0,291796.0,195498.0,9736.0,12417.0,18466.0,2931657.0,2016-05-09
174600.0,112465.0,13598.0,50113.0,14996.0,1870395.0,6105.0,34513.0,48211.0,257985.0,188096.0,11328.0,12964.0,19874.0,2815243.0,2016-05-10
171682.0,110898.0,11155.0,48055.0,15094.0,1793552.0,6117.0,35756.0,47880.0,252093.0,186771.0,9249.0,11313.0,18827.0,2718442.0,2016-05-11
162390.0,108091.0,12230.0,45962.0,15315.0,2002195.0,7110.0,35163.0,50037.0,246991.0,172308.0,10100.0,11827.0,19754.0,2899473.0,2016-05-12
139826.0,100452.0,9970.0,30448.0,13768.0,1597653.0,4604.0,30637.0,37696.0,186777.0,153562.0,5546.0,9579.0,16778.0,2337296.0,2016-05-13
131651.0,84442.0,9421.0,32727.0,9587.0,1296426.0,3795.0,23735.0,31363.0,150850.0,121972.0,5220.0,10306.0,11925.0,1923420.0,2016-05-14
144592.0,95811.0,7023.0,42795.0,9377.0,1425527.0,5769.0,27953.0,35199.0,187671.0,134271.0,4713.0,14513.0,16210.0,2151424.0,2016-05-15
217797.0,113611.0,7692.0,44943.0,8968.0,1752424.0,6808.0,41322.0,41633.0,231136.0,171783.0,7747.0,13523.0,19053.0,2678440.0,2016-05-16
187292.0,111288.0,11539.0,44246.0,7907.0,1779091.0,6403.0,39986.0,62900.0,282499.0,169557.0,10006.0,13601.0,19990.0,2746305.0,2016-05-17
174824.0,112763.0,11230.0,31679.0,15098.0,1822093.0,5948.0,38017.0,47138.0,256672.0,181222.0,10235.0,13497.0,19123.0,2739539.0,2016-05-18
169341.0,118683.0,11469.0,40566.0,15830.0,1832919.0,5501.0,36805.0,47535.0,270955.0,172586.0,9913.0,13283.0,18323.0,2763709.0,2016-05-19
147262.0,97190.0,9523.0,29259.0,12652.0,1610845.0,4674.0,32812.0,41951.0,210473.0,141866.0,7106.0,10681.0,14995.0,2371289.0,2016-05-20
131238.0,82964.0,6136.0,31936.0,9183.0,1348158.0,4324.0,24633.0,32010.0,160531.0,127089.0,5126.0,10802.0,10501.0,1984631.0,2016-05-21
163478.0,94021.0,12179.0,43218.0,12182.0,1507490.0,5371.0,29571.0,46863.0,225107.0,165632.0,8476.0,17237.0,13654.0,2344479.0,2016-05-22
173280.0,121700.0,11896.0,45378.0,17352.0,1801718.0,5854.0,36692.0,55082.0,286830.0,177745.0,10736.0,14542.0,17976.0,2776781.0,2016-05-23
198853.0,114238.0,11726.0,45827.0,17368.0,1802674.0,7342.0,37016.0,51039.0,274405.0,172349.0,10587.0,15425.0,17801.0,2776650.0,2016-05-24
168680.0,114214.0,11412.0,44956.0,15528.0,1670445.0,6052.0,36915.0,50010.0,225695.0,172281.0,10676.0,15193.0,18171.0,2560228.0,2016-05-25
159900.0,109422.0,10581.0,42709.0,14790.0,1718215.0,5364.0,35185.0,46135.0,205376.0,160873.0,10251.0,15145.0,15625.0,2549571.0,2016-05-26
