DATAFLOW,LAST UPDATE,freq,unit,waste,wst_oper,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2019,58.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,PT,2020,57,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2009,28.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2010,30.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2011,43.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2012,51.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2013,54.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2014,46.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2015,47.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2016,49.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2017,51.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2018,45.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,RO,2019,36.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2009,41.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2010,48.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2011,58.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2012,58.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2013,57,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2014,56.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2015,59.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2016,61.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2017,49.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2018,51.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2019,54.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SE,2020,50.7,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2009,42.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2010,70.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2011,81.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2012,96.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2013,127.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2014,105.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2015,79.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2016,82.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2017,71.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2018,77.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2019,78.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SI,2020,85.4,be
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2009,51.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2010,46,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2011,53.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2012,61.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2013,61.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2014,61.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2015,61,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2016,58,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2017,60.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2018,60.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2019,59.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,SK,2020,69.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2009,32.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2010,35.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2011,35.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2012,38.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2013,46.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2014,48.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2015,47.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2016,58.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2017,58.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150102,RCV,UK,2018,56.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2009,87.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2010,88.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2011,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2012,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2013,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2014,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2015,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2016,91.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2017,91.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2018,91.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2019,99.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,AT,2020,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2009,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2010,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2011,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2012,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2013,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2014,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2015,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2016,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2017,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2018,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2019,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BE,2020,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2009,45.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2010,55.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2011,44.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2012,53.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2013,61.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2014,37.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2015,32.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2016,39,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2017,32,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2018,21.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,BG,2019,32.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2009,28,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2010,9.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2011,10.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2012,10.8,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2013,12.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2014,11.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2015,10.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2016,10.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2017,9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2018,4.4,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CY,2019,6.3,be
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2009,40,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2010,41.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2011,32.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2012,30.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2013,41.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2014,71,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2015,73,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2016,67.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2017,52.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2018,46.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2019,43.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,CZ,2020,38.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2009,97.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2010,96.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2011,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2012,99.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2013,99.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2014,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2015,99.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2016,99.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2017,99.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2018,99.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2019,99.8,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DE,2020,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2009,141.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2010,141.5,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2011,50.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2012,54.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2013,82.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2014,65.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2015,94.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2016,98.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2017,66.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2018,35.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2019,54,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,DK,2020,89.6,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2009,85.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2010,98.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2011,89.5,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2012,78.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2013,105,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2014,94.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2015,92.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2016,88,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2017,93.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2018,93.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2019,94.7,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EE,2020,97,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2009,37.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2010,53.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2011,65.9,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2012,41.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2013,8.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2014,25.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2015,25.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2016,25.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2017,24.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2018,24.1,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EL,2019,24.5,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2009,75.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2010,73.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2011,62.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2012,65.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2013,74.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2014,75,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2015,76,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2016,78.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2017,78.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2018,80.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2019,80.8,be
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,ES,2020,84.7,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2009,62.2,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2010,66.9,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2011,69.9,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2012,70.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2013,68.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2014,68.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2015,69.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2016,67.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2017,66.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2018,57.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2019,62.3,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU27_2020,2020,62,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2009,63.5,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2010,67.6,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2011,69,s
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2012,68.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2013,65.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2014,64.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2015,65.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2016,64.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2017,63.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,EU28,2018,55.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2009,96.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2010,84.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2011,96.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2012,100.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2013,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2014,97.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2015,85.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2016,98.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2017,98,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2018,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FI,2019,97.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2009,19.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2010,27.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2011,34,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2012,38.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2013,38.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2014,37.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2015,41.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2016,38.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2017,39.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2018,13.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2019,37.9,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,FR,2020,37.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2012,0.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2013,1.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2014,0.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2015,3.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2016,3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2017,2.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2018,3.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2019,2.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HR,2020,8.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2009,24.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2010,35.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2011,36,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2012,23.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2013,13.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2014,19.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2015,21.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2016,21.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2017,25.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2018,18.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2019,20.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,HU,2020,32.1,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2009,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2010,99.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2011,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2012,99.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2013,99.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2014,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2015,98.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2016,98.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2017,98.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2018,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2019,99.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IE,2020,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2010,34.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2011,64.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2012,50.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2013,62.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2014,58.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2015,63.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2016,64,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2017,68.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2018,78.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IS,2019,77,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2009,60.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2010,61.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2011,58.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2012,57.3,
